title;genres;imdb_score;;;;;;;;;;
Unsuspicious;['thriller', 'comedy'];5.0;;;;;;;;;;
Violet Evergarden: Recollections;['drama', 'fantasy', 'animation', 'scifi'];7.6;;;;;;;;;;
Paper Lives;['drama'];6.6;;;;;;;;;;
Whitney Cummings: Jokes;['comedy'];5.6;;;;;;;;;;
Kotaro Lives Alone;['animation', 'drama', 'comedy'];8.4;;;;;;;;;;
To All the Boys: Always and Forever;['drama', 'comedy', 'romance'];6.3;;;;;;;;;;
Drive Hard: The Maloof Way;['reality'];6.0;;;;;;;;;;
Best of Stand-Up 2022;['comedy'];5.7;;;;;;;;;;
Generation 56K;['comedy', 'drama', 'romance'];7.4;;;;;;;;;;
Twenty Five Twenty One;['drama', 'romance'];8.6;;;;;;;;;;
Buy My House;['reality'];5.8;;;;;;;;;;
The Best of Netflix Is a Joke: The Festival;['comedy'];;;;;;;;;;;
Togo;['drama', 'crime', 'thriller'];5.3;;;;;;;;;;
Trees of Peace;['drama'];6.5;;;;;;;;;;
The Girl on the Train;['drama', 'thriller', 'crime'];4.4;;;;;;;;;;
Young, Famous & African;['reality'];4.9;;;;;;;;;;
Kangaroo Valley;['documentation'];7.2;;;;;;;;;;
The King's Affection;['drama'];;;;;;;;;;;
Fanático;['drama', 'music', 'comedy'];5.1;;;;;;;;;;
Mister Mummy;['comedy', 'drama'];2.0;;;;;;;;;;
The Sparks Brothers;['documentation', 'music', 'comedy', 'history'];7.8;;;;;;;;;;
20th Century Girl;['romance', 'drama'];7.3;;;;;;;;;;
My Name;['thriller', 'action', 'crime', 'drama'];7.8;;;;;;;;;;
Chickenhare and the Hamster of Darkness;['romance', 'animation', 'comedy', 'family', 'fantasy'];6.3;;;;;;;;;;
The Vault;['action', 'thriller', 'crime', 'fantasy'];6.4;;;;;;;;;;
Fugitive: The Curious Case of Carlos Ghosn;['documentation'];6.5;;;;;;;;;;
Mad for Each Other;['comedy', 'drama', 'romance'];7.9;;;;;;;;;;
My Father's Violin;['drama'];6.4;;;;;;;;;;
Waffles + Mochi;['family'];7.7;;;;;;;;;;
Rebel Cheer Squad - A Get Even Series;['drama', 'family', 'thriller'];4.7;;;;;;;;;;
Never Give Up;['comedy', 'drama'];;;;;;;;;;;
Taylor Tomlinson: Look at You;['comedy', 'documentation'];7.4;;;;;;;;;;
Night Stalker: The Hunt for a Serial Killer;['crime', 'documentation'];7.5;;;;;;;;;;
Cat People;['documentation'];6.5;;;;;;;;;;
Confessions of an Invisible Girl;['drama', 'comedy'];5.2;;;;;;;;;;
Bad Trip;['comedy', 'reality'];6.5;;;;;;;;;;
SAS: Red Notice;['action', 'thriller', 'drama'];5.2;;;;;;;;;;
Hype House;['reality'];1.9;;;;;;;;;;
The Violence Action;['action', 'drama'];4.6;;;;;;;;;;
You're Nothing Special;['scifi', 'drama', 'comedy', 'fantasy'];5.6;;;;;;;;;;
The Girls at the Back;['comedy', 'drama'];7.6;;;;;;;;;;
Definition Please;['drama', 'comedy'];5.5;;;;;;;;;;
Godspeed;['drama'];6.5;;;;;;;;;;
...Watch Out, We're Mad;['action', 'comedy', 'western'];3.1;;;;;;;;;;
Stealing Raden Saleh;['action', 'crime', 'drama'];7.3;;;;;;;;;;
The Final Score;['drama', 'sport', 'comedy'];7.1;;;;;;;;;;
50M2;['drama', 'thriller', 'comedy', 'crime'];6.9;;;;;;;;;;
The Boss Baby: Christmas Bonus;['animation', 'comedy', 'family'];5.2;;;;;;;;;;
The Entitled;['comedy', 'romance', 'drama'];4.6;;;;;;;;;;
Biko;['family', 'romance', 'drama'];5.4;;;;;;;;;;
The Marriage App;['comedy', 'romance'];5.4;;;;;;;;;;
Occupation: Rainfall;['action', 'scifi'];4.7;;;;;;;;;;
Shadow;[];;;;;;;;;;;
Ek Villain Returns;['thriller', 'action', 'crime', 'romance'];4.4;;;;;;;;;;
Under Fire;['drama'];6.8;;;;;;;;;;
Coming Out Colton;['reality'];6.8;;;;;;;;;;
Juvenile Justice;['drama', 'crime'];7.9;;;;;;;;;;
Iron Chef: Mexico;['reality'];6.4;;;;;;;;;;
Smother-In-Law;['comedy'];4.6;;;;;;;;;;
Glória;['drama', 'history', 'thriller'];7.9;;;;;;;;;;
Case Closed: Zero's Tea Time;['drama'];;;;;;;;;;;
We the People;['animation', 'comedy', 'family', 'music'];4.2;;;;;;;;;;
Jewel;['drama'];3.7;;;;;;;;;;
Zone 414;['thriller', 'scifi'];5.0;;;;;;;;;;
Camp Confidential: America's Secret Nazis;['documentation', 'animation', 'history'];6.3;;;;;;;;;;
The Festival of Troubadours;['drama'];;;;;;;;;;;
Three Songs for Benazir;['documentation'];7.7;;;;;;;;;;
Amina;['drama', 'history', 'action'];4.0;;;;;;;;;;
Newton's Cradle;['drama', 'thriller'];8.0;;;;;;;;;;
Two;['horror', 'thriller', 'comedy'];;;;;;;;;;;
The Club;['drama', 'comedy'];7.9;;;;;;;;;;
Rita Moreno: Just a Girl Who Decided to Go for It;['documentation'];7.7;;;;;;;;;;
Alessandro Cattelan: One Simple Question;['comedy', 'documentation', 'reality'];6.6;;;;;;;;;;
Free to Play;['documentation', 'action'];7.6;;;;;;;;;;
Bulgasal: Immortal Souls;['drama', 'scifi', 'action', 'fantasy', 'thriller'];7.4;;;;;;;;;;
11M: Terror in Madrid;['documentation'];6.9;;;;;;;;;;
The Trip;['horror', 'action', 'thriller', 'comedy'];6.9;;;;;;;;;;
Worn Stories;['documentation'];6.7;;;;;;;;;;
The Taming of the Shrewd;['comedy', 'drama', 'romance'];4.5;;;;;;;;;;
Chelsea Handler: Revolution;['comedy'];5.9;;;;;;;;;;
Juanpis González - The Series;['comedy', 'drama'];6.7;;;;;;;;;;
Don't Kill Me;['fantasy', 'horror', 'romance', 'drama'];4.3;;;;;;;;;;
LiSA Another Great Day;['music', 'documentation'];7.4;;;;;;;;;;
Midnight Asia: Eat · Dance · Dream;['documentation'];6.6;;;;;;;;;;
MaveriX;['drama', 'family', 'sport', 'action', 'comedy'];6.1;;;;;;;;;;
My Heroes Were Cowboys;['documentation'];;;;;;;;;;;
Fresh, Fried & Crispy;['documentation', 'reality'];6.3;;;;;;;;;;
The Ice Road;['thriller', 'drama', 'action'];5.6;;;;;;;;;;
The Invisible Thread;['drama', 'comedy', 'family'];6.8;;;;;;;;;;
Marilyn's Eyes;['comedy', 'drama'];6.6;;;;;;;;;;
The Whole Truth;['thriller', 'drama', 'horror'];5.2;;;;;;;;;;
Fortune Feimster: Good Fortune;['comedy'];6.7;;;;;;;;;;
Showtime 1958;['drama', 'family'];6.1;;;;;;;;;;
Stuck with You;['romance', 'comedy'];5.4;;;;;;;;;;
Lords of Scam;['documentation', 'crime'];6.3;;;;;;;;;;
AI Love You;['scifi', 'romance', 'drama'];4.5;;;;;;;;;;
No Doubt in Us;['drama', 'comedy', 'scifi', 'war', 'fantasy', 'history', 'romance', 'animation'];8.5;;;;;;;;;;
Ante... Sundaraniki!;['family', 'comedy', 'romance'];7.6;;;;;;;;;;
Viraata Parvam;['drama', 'romance', 'action'];6.8;;;;;;;;;;
The Assistant;['action', 'thriller', 'crime'];5.4;;;;;;;;;;
I Survived a Crime;['crime', 'documentation'];6.4;;;;;;;;;;
Elesin Oba: The King's Horseman;['drama', 'history'];4.5;;;;;;;;;;
Ride or Die;['drama', 'romance', 'thriller'];5.6;;;;;;;;;;
The Joys and Sorrows of Young Yuguo;['documentation'];;;;;;;;;;;
Worth;['drama', 'history'];6.8;;;;;;;;;;
Strip Down, Rise Up;['documentation'];5.4;;;;;;;;;;
Worst Roommate Ever;['crime', 'documentation', 'drama', 'thriller'];8.1;;;;;;;;;;
More the Merrier;['comedy', 'romance'];5.4;;;;;;;;;;
Making 1899;['documentation'];7.7;;;;;;;;;;
The Trapped 13: How We Survived The Thai Cave;['documentation'];7.5;;;;;;;;;;
Stay on Board: The Leo Baker Story;['documentation', 'sport'];6.6;;;;;;;;;;
Anne+;['drama', 'romance'];6.1;;;;;;;;;;
The Last Bus;['scifi', 'drama', 'family', 'fantasy', 'comedy'];5.2;;;;;;;;;;
Things Heard & Seen;['horror', 'drama', 'thriller'];5.3;;;;;;;;;;
Reign Supreme;['drama'];;;;;;;;;;;
99 Songs;['romance', 'drama'];6.5;;;;;;;;;;
David and the Elves;['fantasy', 'comedy', 'family'];5.2;;;;;;;;;;
Tall Girl 2;['comedy', 'romance', 'drama', 'family'];4.7;;;;;;;;;;
I Used to Be Famous;['drama', 'music', 'comedy'];6.6;;;;;;;;;;
Trollhunters: Rise of the Titans;['family', 'fantasy', 'animation', 'action', 'comedy', 'drama'];6.6;;;;;;;;;;
Super Crooks;['scifi', 'drama', 'animation', 'action', 'crime', 'fantasy'];7.1;;;;;;;;;;
Headspace Guide to Meditation;['animation', 'documentation'];8.4;;;;;;;;;;
Four to Dinner;['romance', 'comedy'];6.3;;;;;;;;;;
7 Prisoners;['drama', 'crime'];7.1;;;;;;;;;;
Yeh Kaali Kaali Ankhein;['thriller', 'drama', 'action', 'comedy', 'crime', 'romance'];7.0;;;;;;;;;;
The Life and Movies of Erşan Kuneri;['comedy'];6.7;;;;;;;;;;
Words Bubble Up Like Soda Pop;['drama'];;;;;;;;;;;
Biggie: I Got a Story to Tell;['music', 'documentation'];6.8;;;;;;;;;;
Hometown Cha-Cha-Cha;['romance', 'comedy', 'drama'];8.4;;;;;;;;;;
StoryBots: Answer Time;['family', 'animation', 'comedy'];7.6;;;;;;;;;;
The Motive;['crime', 'documentation'];5.2;;;;;;;;;;
Nitham Oru Vaanam;['thriller', 'drama'];7.3;;;;;;;;;;
My Little Pony: A New Generation;['comedy', 'animation', 'fantasy', 'drama', 'scifi', 'family', 'action'];6.8;;;;;;;;;;
Fear Street: Part One - 1994;['drama', 'horror', 'thriller'];6.2;;;;;;;;;;
Without Saying Goodbye;['romance', 'comedy'];5.8;;;;;;;;;;
Godzilla Singular Point;['scifi', 'action', 'animation', 'thriller'];6.5;;;;;;;;;;
Metal Shop Masters;['reality'];5.7;;;;;;;;;;
Teletubbies;['animation', 'family', 'fantasy'];5.4;;;;;;;;;;
The Edge of All We Know;['documentation'];6.6;;;;;;;;;;
Di4ries;['comedy', 'drama', 'family', 'romance'];7.0;;;;;;;;;;
The Turning Point;['drama', 'crime'];6.2;;;;;;;;;;
The Sound of Magic;['drama', 'scifi', 'fantasy', 'music'];7.6;;;;;;;;;;
Inspector Koo;['crime', 'action', 'comedy', 'thriller'];7.1;;;;;;;;;;
UFO;['romance', 'drama', 'documentation'];4.8;;;;;;;;;;
Beckett;['thriller', 'drama', 'action', 'crime'];5.7;;;;;;;;;;
Sweet Girl;['drama', 'thriller', 'action'];5.5;;;;;;;;;;
Amy Schumer Presents: Parental Advisory;['comedy', 'documentation'];4.1;;;;;;;;;;
Call the Police;['comedy', 'documentation'];3.8;;;;;;;;;;
Boomika;['horror', 'thriller'];5.2;;;;;;;;;;
Baki Hanma;['sport', 'thriller', 'animation', 'action', 'drama'];6.7;;;;;;;;;;
Blood Brothers: Malcolm X & Muhammad Ali;['sport', 'documentation', 'history'];6.9;;;;;;;;;;
Mako;['drama', 'thriller'];;;;;;;;;;;
Homunculus;['drama', 'thriller', 'fantasy'];5.5;;;;;;;;;;
That's Amor;['romance', 'comedy'];5.3;;;;;;;;;;
Spirit Rangers;['scifi', 'comedy', 'family', 'fantasy', 'animation', 'action'];7.3;;;;;;;;;;
Eternally Confused and Eager for Love;['comedy', 'romance'];6.7;;;;;;;;;;
Kingdom: Ashin of the North;['action', 'drama', 'fantasy', 'horror', 'thriller'];7.0;;;;;;;;;;
Stuck Together;['comedy'];6.3;;;;;;;;;;
Blown Away: Christmas;['reality'];6.8;;;;;;;;;;
Tragic Jungle;['drama'];5.6;;;;;;;;;;
Titletown High;['reality', 'sport'];5.7;;;;;;;;;;
Code Name: Tiranga;['thriller', 'drama', 'action'];3.1;;;;;;;;;;
Dancing Queens;['drama', 'comedy'];5.7;;;;;;;;;;
Prayers for the Stolen;['drama'];7.3;;;;;;;;;;
Minnal Murali;['action', 'comedy', 'drama', 'fantasy', 'scifi'];8.1;;;;;;;;;;
Furioza;['drama', 'action', 'crime'];6.3;;;;;;;;;;
Saturday Morning All Star Hits!;['animation', 'comedy'];7.5;;;;;;;;;;
Triviaverse;['family'];;;;;;;;;;;
Vendetta: Truth, Lies and The Mafia;['documentation', 'crime', 'thriller'];6.7;;;;;;;;;;
John of God: The Crimes of a Spiritual Healer;['documentation', 'crime'];6.5;;;;;;;;;;
Darlings;['comedy', 'drama', 'thriller'];6.6;;;;;;;;;;
Headspace Unwind you Mind;['animation', 'documentation'];7.2;;;;;;;;;;
Mat Kilau;['action', 'history', 'thriller', 'drama'];5.6;;;;;;;;;;
This Little Love of Mine;['comedy', 'romance'];5.4;;;;;;;;;;
You vs. Wild: Out Cold;['action'];5.4;;;;;;;;;;
Monster Hunter: Legends of the Guild;['fantasy', 'animation', 'action'];;;;;;;;;;;
Remarriage & Desires;['drama'];7.3;;;;;;;;;;
Christmas on Mistletoe Farm;['family', 'comedy'];4.4;;;;;;;;;;
Thirty-Nine;['drama', 'romance'];7.9;;;;;;;;;;
Love and Leashes;['romance', 'comedy'];6.3;;;;;;;;;;
Rurouni Kenshin: The Beginning;['drama', 'action', 'history', 'romance'];7.4;;;;;;;;;;
The Orbital Children;['action', 'scifi', 'drama', 'fantasy', 'animation'];6.4;;;;;;;;;;
Natchathiram Nagargiradhu;['drama', 'romance'];6.9;;;;;;;;;;
Tyler Perry's A Madea Homecoming;['comedy', 'romance', 'drama'];5.6;;;;;;;;;;
Behind Every Star;['drama', 'comedy'];6.9;;;;;;;;;;
The Privilege;['drama', 'horror', 'scifi', 'thriller'];4.7;;;;;;;;;;
Seoul Vibe;['comedy', 'drama', 'action', 'crime'];5.5;;;;;;;;;;
Space Sweepers;['drama', 'fantasy', 'scifi', 'action'];6.5;;;;;;;;;;
Dear Mother;['comedy', 'drama'];5.8;;;;;;;;;;
Etharkkum Thunindhavan;['crime', 'drama', 'thriller', 'action'];6.5;;;;;;;;;;
Skandal! Bringing Down Wirecard;['documentation', 'crime'];7.2;;;;;;;;;;
Queer Eye Germany;['reality'];7.3;;;;;;;;;;
Our Blues;['drama'];8.6;;;;;;;;;;
Faten Amal Harby;;;;;;;;;;;;
Crime Scene: The Vanishing at the Cecil Hotel;['thriller', 'documentation', 'crime'];5.9;;;;;;;;;;
Shaun the Sheep: The Flight Before Christmas;['animation', 'comedy', 'family'];7.3;;;;;;;;;;
Dhamaka;['thriller', 'drama', 'crime', 'action'];7.1;;;;;;;;;;
Katt Williams: World War III;['comedy'];4.7;;;;;;;;;;
To Russia with Love;['romance', 'comedy'];4.1;;;;;;;;;;
Beyond Evil;['drama', 'crime', 'thriller'];8.1;;;;;;;;;;
Brian Regan: On the Rocks;['comedy'];6.9;;;;;;;;;;
Misfit: The Series;['comedy'];7.0;;;;;;;;;;
The Reason I Jump;['documentation', 'drama'];7.4;;;;;;;;;;
Navarasa;['drama'];5.8;;;;;;;;;;
Yaksha: Ruthless Operations;['thriller', 'action', 'crime'];6.2;;;;;;;;;;
Mimi;['comedy', 'drama'];7.9;;;;;;;;;;
Night in Paradise;['thriller', 'action', 'crime', 'drama'];6.7;;;;;;;;;;
The House of Flowers: The Movie;['drama', 'comedy'];5.6;;;;;;;;;;
Samurai Rabbit: The Usagi Chronicles;['action', 'comedy', 'family', 'fantasy', 'scifi', 'animation'];6.5;;;;;;;;;;
Christmas Flow;['comedy', 'music', 'romance'];6.0;;;;;;;;;;
El Rey, Vicente Fernández;['drama', 'music'];7.3;;;;;;;;;;
We Are: The Brooklyn Saints;['documentation', 'sport'];6.5;;;;;;;;;;
Bombay Begums;['drama'];5.1;;;;;;;;;;
Summer Heat;['drama', 'romance'];5.6;;;;;;;;;;
Pedal to Metal;['drama', 'action', 'crime', 'thriller'];7.5;;;;;;;;;;
Designing Miami;['reality'];7.1;;;;;;;;;;
Burning Patience;['drama', 'romance'];5.9;;;;;;;;;;
The Secret Diary of an Exchange Student;['comedy', 'romance'];5.4;;;;;;;;;;
Breaking Boundaries: The Science of Our Planet;['documentation'];7.8;;;;;;;;;;
The Minimalists: Less Is Now;['documentation'];5.9;;;;;;;;;;
Stowaway;['drama', 'thriller', 'scifi'];5.6;;;;;;;;;;
Mission: Joy - Finding Happiness in Troubled Times;['documentation'];8.1;;;;;;;;;;
Disconnect: The Wedding Planner;['romance', 'comedy'];4.1;;;;;;;;;;
Chandigarh Kare Aashiqui;['comedy', 'crime', 'drama', 'romance'];6.8;;;;;;;;;;
Bill Burr Presents: Friends Who Kill;['comedy', 'documentation'];4.6;;;;;;;;;;
Back to the Outback;['animation', 'comedy', 'family'];6.5;;;;;;;;;;
Resort to Love;['comedy', 'romance'];5.7;;;;;;;;;;
Heartsong;['comedy', 'drama', 'music', 'romance'];5.8;;;;;;;;;;
Country Queen;['drama'];5.5;;;;;;;;;;
Ivy + Bean;['comedy', 'family', 'action'];6.0;;;;;;;;;;
Like A Rolling Stone: The Life & Times of Ben Fong-Torres;['documentation'];7.3;;;;;;;;;;
Raangi;['action', 'thriller'];;;;;;;;;;;
Ghodwa;['drama'];6.2;;;;;;;;;;
The Water Man;['action', 'thriller', 'drama', 'family', 'fantasy'];5.5;;;;;;;;;;
The Fastest;['reality'];5.3;;;;;;;;;;
The Snitch Cartel: Origins;['crime', 'drama'];5.9;;;;;;;;;;
Theo Von: Regular People;['comedy'];5.2;;;;;;;;;;
Have You Ever Seen Fireflies?;['drama', 'comedy'];6.1;;;;;;;;;;
Racket Boys;['drama', 'sport', 'comedy'];4.2;;;;;;;;;;
Take 1;['documentation', 'music'];7.4;;;;;;;;;;
Forever Rich;['comedy', 'drama', 'crime', 'music', 'thriller'];5.5;;;;;;;;;;
Jim Gaffigan: Comedy Monster;['comedy'];6.9;;;;;;;;;;
A Sinister Sect: Colonia Dignidad;['documentation', 'crime'];7.1;;;;;;;;;;
EDENS ZERO;['action', 'scifi'];;;;;;;;;;;
Haseen Dillruba;['thriller', 'crime', 'drama', 'romance'];6.9;;;;;;;;;;
Wild Babies;['documentation'];7.7;;;;;;;;;;
Cristela Alonzo: Middle Classy;['comedy', 'documentation'];6.9;;;;;;;;;;
Green Snake;['animation', 'fantasy', 'action'];6.8;;;;;;;;;;
Off Track;['comedy', 'drama'];6.1;;;;;;;;;;
How I Fell in Love with a Gangster;['crime', 'drama'];6.0;;;;;;;;;;
Forecasting Love and Weather;['drama', 'romance'];7.1;;;;;;;;;;
Ghost in the Shell: SAC_2045 Sustainable War;['action', 'scifi', 'animation'];5.9;;;;;;;;;;
Shyam Singha Roy;['drama', 'romance', 'horror', 'thriller'];7.7;;;;;;;;;;
F3: Fun and Frustration;['comedy', 'family', 'romance'];4.7;;;;;;;;;;
13: The Musical;['drama', 'family', 'comedy'];5.2;;;;;;;;;;
The Princess Switch 3: Romancing the Star;['romance', 'comedy', 'family', 'drama'];5.5;;;;;;;;;;
Saakini Daakini;['comedy', 'action'];6.0;;;;;;;;;;
So Not Worth It;['drama', 'comedy'];7.0;;;;;;;;;;
The Last Forest;['drama', 'documentation'];7.3;;;;;;;;;;
Jeff Foxworthy: The Good Old Days;['comedy', 'documentation'];6.3;;;;;;;;;;
Image of Victory;['drama', 'history', 'war'];6.9;;;;;;;;;;
Only for Love;['drama'];7.8;;;;;;;;;;
Fast & Feel Love;['action', 'comedy', 'drama', 'romance', 'sport', 'thriller'];6.9;;;;;;;;;;
Goodbye;['drama', 'family', 'comedy'];6.8;;;;;;;;;;
Bantú Mama;['drama'];6.3;;;;;;;;;;
Fishbowl Wives;['drama', 'romance'];6.2;;;;;;;;;;
Selling Tampa;;;;;;;;;;;;
2021;tt16227948;6.2;;;;;;;;;;
LiVE is Smile Always ~Eve&Birth~;['music'];;;;;;;;;;;
Looop Lapeta;['action', 'comedy', 'crime', 'romance', 'thriller'];5.2;;;;;;;;;;
Dancing on Glass;['drama', 'thriller'];5.6;;;;;;;;;;
Plan A Plan B;['comedy', 'romance'];4.6;;;;;;;;;;
Learn to Swim;['music', 'romance', 'drama'];6.2;;;;;;;;;;
The Price of Family;['comedy'];5.8;;;;;;;;;;
Law School;['drama', 'crime', 'thriller'];8.0;;;;;;;;;;
Call My Agent Bollywood;['drama', 'comedy'];5.9;;;;;;;;;;
Mili;['thriller', 'drama'];6.8;;;;;;;;;;
Thalaivii;['drama'];5.9;;;;;;;;;;
Jiva!;['drama'];5.8;;;;;;;;;;
Untold: Caitlyn Jenner;['documentation', 'sport'];6.5;;;;;;;;;;
Dirty Daddy: The Bob Saget Tribute;['comedy', 'documentation'];6.6;;;;;;;;;;
Senzo: Murder of a Soccer Star;['crime', 'documentation', 'sport'];5.4;;;;;;;;;;
Baggio: The Divine Ponytail;['drama', 'sport'];6.1;;;;;;;;;;
Deon Cole: Charleen's Boy;['comedy', 'documentation'];6.6;;;;;;;;;;
Badhaai Do;['drama', 'romance', 'comedy', 'crime'];7.0;;;;;;;;;;
Mai: A Mother's Rage;['thriller', 'drama'];;;;;;;;;;;
The Misadventures of Hedi and Cokeman;['action', 'crime', 'comedy'];4.4;;;;;;;;;;
Operation Hyacinth;['crime', 'drama', 'thriller'];6.8;;;;;;;;;;
Creating The Queen's Gambit;['documentation'];6.9;;;;;;;;;;
Ghost Lab;['horror', 'scifi', 'thriller', 'drama'];5.2;;;;;;;;;;
Centaurworld;['scifi', 'action', 'family', 'fantasy', 'animation', 'comedy'];7.7;;;;;;;;;;
Adam by Eve: A Live in Animation;['music', 'drama', 'animation'];6.1;;;;;;;;;;
Glamour Girls;['drama'];3.6;;;;;;;;;;
Padavettu;['drama', 'thriller', 'comedy', 'action'];7.0;;;;;;;;;;
Don;['romance', 'comedy', 'drama', 'action'];6.8;;;;;;;;;;
The Creature Cases;['comedy', 'family', 'animation', 'action'];7.4;;;;;;;;;;
The World's Most Amazing Vacation Rentals;['reality'];6.8;;;;;;;;;;
New World;['reality'];;;;;;;;;;;
Diana: The Musical;['drama'];4.3;;;;;;;;;;
Scaredy Cats;['scifi', 'fantasy', 'comedy', 'family'];6.4;;;;;;;;;;
Double XL;['drama', 'comedy'];4.6;;;;;;;;;;
Autumn Girl;['drama', 'romance'];5.5;;;;;;;;;;
Nobody Sleeps in the Woods Tonight 2;['horror', 'thriller', 'comedy'];3.8;;;;;;;;;;
On the Verge;['comedy', 'drama'];6.5;;;;;;;;;;
Move to Heaven;['drama'];8.5;;;;;;;;;;
Ben & Jody;['action', 'thriller', 'drama', 'fantasy'];5.3;;;;;;;;;;
Chris Rock Total Blackout: The Tamborine Extended Cut;['comedy'];7.0;;;;;;;;;;
The Perfect Family;['comedy'];5.4;;;;;;;;;;
Korea No.1;['reality', 'comedy'];7.4;;;;;;;;;;
Noise;['drama'];6.5;;;;;;;;;;
Crime Stories: India Detectives;['documentation', 'crime', 'thriller'];7.1;;;;;;;;;;
A Tale Dark & Grimm;['comedy', 'family', 'fantasy', 'animation', 'action'];7.3;;;;;;;;;;
Aníkúlápó;['drama'];;;;;;;;;;;
Run for the Money;['reality', 'action'];7.2;;;;;;;;;;
Jimmy Carr: His Dark Material;['comedy'];7.1;;;;;;;;;;
Kakegurui Twin;['drama', 'thriller', 'animation'];6.6;;;;;;;;;;
Long Story Short;['fantasy', 'comedy', 'romance'];6.6;;;;;;;;;;
Vaashi;['drama', 'thriller'];6.4;;;;;;;;;;
Café Minamdang;['drama', 'comedy', 'thriller', 'crime'];7.3;;;;;;;;;;
Residue;['drama'];6.5;;;;;;;;;;
Jagame Thandhiram;['comedy', 'crime', 'drama', 'thriller', 'action'];5.8;;;;;;;;;;
The Journalist;['drama', 'thriller'];7.1;;;;;;;;;;
Dynasty Warriors;['fantasy', 'action'];4.7;;;;;;;;;;
Until Life Do Us Part;;;;;;;;;;;;
Nevertheless,;['drama', 'romance'];7.2;;;;;;;;;;
Cat Burglar;['comedy', 'animation'];6.9;;;;;;;;;;
A Family;['crime', 'drama'];7.0;;;;;;;;;;
Centauro;['thriller'];;;;;;;;;;;
Madame Claude;['drama', 'crime', 'romance'];5.4;;;;;;;;;;
Swap Shop;['reality'];6.7;;;;;;;;;;
Last Summer;['drama', 'romance'];6.3;;;;;;;;;;
Searching for Sheela;['documentation', 'crime'];4.3;;;;;;;;;;
D.P.;['drama', 'action'];;;;;;;;;;;
Sherdil;['comedy', 'drama'];6.6;;;;;;;;;;
Wild Dog;['thriller', 'action', 'crime'];6.1;;;;;;;;;;
40 Years Young;['comedy'];4.4;;;;;;;;;;
A Breath of Fresh Air;['comedy', 'drama'];5.8;;;;;;;;;;
Queer Eye: Brazil;['reality'];7.2;;;;;;;;;;
Racionais MC's: From the Streets of São Paulo;['documentation', 'music'];8.2;;;;;;;;;;
Gladbeck: The Hostage Crisis;['documentation', 'crime'];7.5;;;;;;;;;;
Jonas Brothers Family Roast;['comedy'];5.2;;;;;;;;;;
Edis Starlight;['music', 'documentation'];5.3;;;;;;;;;;
The Hall: Honoring the Greats of Stand-Up;['comedy'];6.4;;;;;;;;;;
Night Drive;['drama', 'thriller'];;;;;;;;;;;
Franco Escamilla: Eavesdropping;['comedy'];6.7;;;;;;;;;;
Instant Dream Home;['reality'];6.4;;;;;;;;;;
Feels Like Ishq;['comedy', 'drama', 'romance'];6.5;;;;;;;;;;
Dangerous Liaisons;['drama', 'romance'];4.0;;;;;;;;;;
Si saben cómo me pongo ¿Pa' qué me invitan?;['comedy'];4.5;;;;;;;;;;
Sounds Like Love;['comedy', 'music', 'romance', 'drama'];5.4;;;;;;;;;;
Game Changer;['comedy', 'crime', 'drama', 'romance', 'thriller'];4.3;;;;;;;;;;
Cosmic Sin;['action', 'scifi'];2.5;;;;;;;;;;
Bright: Samurai Soul;['fantasy', 'animation', 'action', 'thriller'];5.5;;;;;;;;;;
Riverdance: The Animated Adventure;['animation', 'fantasy', 'music', 'action', 'comedy', 'family'];5.5;;;;;;;;;;
One Lagos Night;['crime', 'comedy'];6.7;;;;;;;;;;
Tony Parker: The Final Shot;['documentation', 'sport'];6.7;;;;;;;;;;
Valley of a Thousand Hills;['drama'];6.1;;;;;;;;;;
Bankrolled;['comedy'];4.1;;;;;;;;;;
The Future Diary;['reality', 'romance'];7.1;;;;;;;;;;
Red;['thriller'];;;;;;;;;;;
Extinct;['animation', 'comedy', 'family', 'action'];5.5;;;;;;;;;;
The Wonderful: Stories from the Space Station;['documentation'];;;;;;;;;;;
Plaza Catedral;['drama', 'thriller'];6.7;;;;;;;;;;
In Good Hands;['drama', 'romance', 'family', 'comedy'];5.7;;;;;;;;;;
He's Expecting;['comedy', 'drama', 'fantasy', 'romance'];2.8;;;;;;;;;;
This Is the Night;['drama', 'comedy'];5.4;;;;;;;;;;
